Product Name,Product Description ,Manufacturer Name,SKU/Item Number ,MFG Sku ),Color Size Sku,Size Code,Weight (oz),Color 1 Name,Color 2 Name,Color 1 Hex Value,Color 2 Hex Value,Supplier Name ,Customer Price ,GTIN/UPC Code,Search Tags,Front Image,Back Image,Third Image,Fourth Image,Pre-Decorated Item,Max Imprint Colors,Minimum Per Order
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2WL,A06,7.8208,BLACK HEATHER,,#202025,,DELTA APPAREL,11.87,027362103507,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2W.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2WXL,A07,8.8880,BLACK HEATHER,,#202025,,DELTA APPAREL,11.87,027362103538,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2W.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2W2X,A08,9.3728,BLACK HEATHER,,#202025,,DELTA APPAREL,12.88,027362103552,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2W.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2W3X,A11,9.6368,BLACK HEATHER,,#202025,,DELTA APPAREL,12.88,027362103569,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2W.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2XXS,A03,6.2768,ATHLETIC HEATHER,,#b5b6bb,,DELTA APPAREL,11.87,027362103613,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2X.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2XS,A04,6.8112,ATHLETIC HEATHER,,#b5b6bb,,DELTA APPAREL,11.87,027362103590,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2X.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2XM,A05,7.6112,ATHLETIC HEATHER,,#b5b6bb,,DELTA APPAREL,11.87,027362103583,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2X.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2XL,A06,7.8208,ATHLETIC HEATHER,,#b5b6bb,,DELTA APPAREL,11.87,027362103576,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2X.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2XXL,A07,8.8880,ATHLETIC HEATHER,,#b5b6bb,,DELTA APPAREL,11.87,027362103606,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2X.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2X2X,A08,9.3728,ATHLETIC HEATHER,,#b5b6bb,,DELTA APPAREL,12.88,027362103620,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2X.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2X3X,A11,9.6368,ATHLETIC HEATHER,,#b5b6bb,,DELTA APPAREL,12.88,027362103637,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2X.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2YXS,A03,6.2768,CHARCOAL HEATHER,,#47464c,,DELTA APPAREL,11.87,027362103897,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Y.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2YS,A04,6.8112,CHARCOAL HEATHER,,#47464c,,DELTA APPAREL,11.87,027362103873,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Y.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2YM,A05,7.6112,CHARCOAL HEATHER,,#47464c,,DELTA APPAREL,11.87,027362103866,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Y.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2YL,A06,7.8208,CHARCOAL HEATHER,,#47464c,,DELTA APPAREL,11.87,027362103859,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Y.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2YXL,A07,8.8880,CHARCOAL HEATHER,,#47464c,,DELTA APPAREL,11.87,027362103880,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Y.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2Y2X,A08,9.3728,CHARCOAL HEATHER,,#47464c,,DELTA APPAREL,12.88,027362103903,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Y.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2Y3X,A11,9.6368,CHARCOAL HEATHER,,#47464c,,DELTA APPAREL,12.88,027362103910,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Y.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2ZXS,A03,6.2768,OATMEAL HEATHER,,#d8d5cc,,DELTA APPAREL,11.87,027362103965,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Z.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2ZS,A04,6.8112,OATMEAL HEATHER,,#d8d5cc,,DELTA APPAREL,11.87,027362103941,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Z.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2ZM,A05,7.6112,OATMEAL HEATHER,,#d8d5cc,,DELTA APPAREL,11.87,027362103934,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Z.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2ZL,A06,7.8208,OATMEAL HEATHER,,#d8d5cc,,DELTA APPAREL,11.87,027362103927,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Z.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2ZXL,A07,8.8880,OATMEAL HEATHER,,#d8d5cc,,DELTA APPAREL,11.87,027362103958,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Z.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2Z2X,A08,9.3728,OATMEAL HEATHER,,#d8d5cc,,DELTA APPAREL,12.88,027362103972,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Z.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK2Z3X,A11,9.6368,OATMEAL HEATHER,,#d8d5cc,,DELTA APPAREL,12.88,027362103989,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK2Z.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3AXS,A03,6.2768,NAVY HEATHER,,#333a4c,,DELTA APPAREL,11.87,027362103682,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3A.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3AS,A04,6.8112,NAVY HEATHER,,#333a4c,,DELTA APPAREL,11.87,027362103668,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3A.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3AM,A05,7.6112,NAVY HEATHER,,#333a4c,,DELTA APPAREL,11.87,027362103651,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3A.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3AL,A06,7.8208,NAVY HEATHER,,#333a4c,,DELTA APPAREL,11.87,027362103644,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3A.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3AXL,A07,8.8880,NAVY HEATHER,,#333a4c,,DELTA APPAREL,11.87,027362103675,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3A.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3A2X,A08,9.3728,NAVY HEATHER,,#333a4c,,DELTA APPAREL,12.88,027362103699,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3A.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3A3X,A11,9.6368,NAVY HEATHER,,#333a4c,,DELTA APPAREL,12.88,027362103705,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3A.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3BXS,A03,6.2768,MAROON HEATHER,,#813238,,DELTA APPAREL,11.87,027362103477,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3B.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3BS,A04,6.8112,MAROON HEATHER,,#813238,,DELTA APPAREL,11.87,027362103453,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3B.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3BM,A05,7.6112,MAROON HEATHER,,#813238,,DELTA APPAREL,11.87,027362103446,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3B.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3BL,A06,7.8208,MAROON HEATHER,,#813238,,DELTA APPAREL,11.87,027362103439,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3B.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3BXL,A07,8.8880,MAROON HEATHER,,#813238,,DELTA APPAREL,11.87,027362103460,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3B.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3B2X,A08,9.3728,MAROON HEATHER,,#813238,,DELTA APPAREL,12.88,027362103484,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3B.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3B3X,A11,9.6368,MAROON HEATHER,,#813238,,DELTA APPAREL,12.88,027362103491,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3B.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3CXS,A03,6.2768,MOSS HEATHER,,#63695C,,DELTA APPAREL,11.87,027362103408,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3C.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3CS,A04,6.8112,MOSS HEATHER,,#63695C,,DELTA APPAREL,11.87,027362103385,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3C.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3CM,A05,7.6112,MOSS HEATHER,,#63695C,,DELTA APPAREL,11.87,027362103378,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3C.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3CL,A06,7.8208,MOSS HEATHER,,#63695C,,DELTA APPAREL,11.87,027362103361,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3C.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3CXL,A07,8.8880,MOSS HEATHER,,#63695C,,DELTA APPAREL,11.87,027362103392,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3C.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3C2X,A08,9.3728,MOSS HEATHER,,#63695C,,DELTA APPAREL,12.88,027362103415,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3C.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3C3X,A11,9.6368,MOSS HEATHER,,#63695C,,DELTA APPAREL,12.88,027362103422,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3C.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3DXS,A03,6.2768,BERRY HEATHER,,#aa3f77,,DELTA APPAREL,11.87,027362103828,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3D.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3DS,A04,6.8112,BERRY HEATHER,,#aa3f77,,DELTA APPAREL,11.87,027362103804,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3D.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3DM,A05,7.6112,BERRY HEATHER,,#aa3f77,,DELTA APPAREL,11.87,027362103798,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3D.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3DL,A06,7.8208,BERRY HEATHER,,#aa3f77,,DELTA APPAREL,11.87,027362103781,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3D.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3DXL,A07,8.8880,BERRY HEATHER,,#aa3f77,,DELTA APPAREL,11.87,027362103811,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3D.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3D2X,A08,9.3728,BERRY HEATHER,,#aa3f77,,DELTA APPAREL,12.88,027362103835,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3D.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3D3X,A11,9.6368,BERRY HEATHER,,#aa3f77,,DELTA APPAREL,12.88,027362103842,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3D.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3EXS,A03,6.2768,JADE HEATHER,,#268f8b,,DELTA APPAREL,11.87,027362103750,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3E.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3ES,A04,6.8112,JADE HEATHER,,#268f8b,,DELTA APPAREL,11.87,027362103736,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3E.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3EM,A05,7.6112,JADE HEATHER,,#268f8b,,DELTA APPAREL,11.87,027362103729,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3E.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3EL,A06,7.8208,JADE HEATHER,,#268f8b,,DELTA APPAREL,11.87,027362103712,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3E.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3EXL,A07,8.8880,JADE HEATHER,,#268f8b,,DELTA APPAREL,11.87,027362103743,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3E.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3E2X,A08,9.3728,JADE HEATHER,,#268f8b,,DELTA APPAREL,12.88,027362103767,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3E.png,,,,,,
Adlt Zip Hood TRI,Delta Platinum Adult Tri-Blend Full Zip Hoodie,Delta Apparel,P910T,P910T,P910TK3E3X,A11,9.6368,JADE HEATHER,,#268f8b,,DELTA APPAREL,12.88,027362103774,P910T - Delta Apparel - Adlt Zip Hood TRI,https://www.deltaapparel.com/prodimg/hires/P910TK3E.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7FS,A04,3.4096,VINTAGE HEATHER,,,,DELTA APPAREL,11.07,027362134044,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7F.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7FM,A05,3.6304,VINTAGE HEATHER,,,,DELTA APPAREL,11.07,027362134037,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7F.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7FL,A06,3.7872,VINTAGE HEATHER,,,,DELTA APPAREL,11.07,027362134020,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7F.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7FXL,A07,4.2096,VINTAGE HEATHER,,,,DELTA APPAREL,11.07,027362134051,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7F.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7F2X,A08,4.4288,VINTAGE HEATHER,,,,DELTA APPAREL,12.64,027362134068,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7F.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7F3X,A11,8.7152,VINTAGE HEATHER,,,,DELTA APPAREL,12.64,027362134075,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7F.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7GS,A04,3.4096,DENIM HEATHER,,,,DELTA APPAREL,11.07,027362134105,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7G.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7GM,A05,3.6304,DENIM HEATHER,,,,DELTA APPAREL,11.07,027362134099,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7G.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7GL,A06,3.7872,DENIM HEATHER,,,,DELTA APPAREL,11.07,027362134082,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7G.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7GXL,A07,4.2096,DENIM HEATHER,,,,DELTA APPAREL,11.07,027362134112,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7G.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7G2X,A08,4.4288,DENIM HEATHER,,,,DELTA APPAREL,12.64,027362134129,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7G.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7G3X,A11,8.7152,DENIM HEATHER,,,,DELTA APPAREL,12.64,027362134136,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7G.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7HS,A04,3.4096,STEEL HEATHER,,,,DELTA APPAREL,11.07,027362134167,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7H.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7HM,A05,3.6304,STEEL HEATHER,,,,DELTA APPAREL,11.07,027362134150,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7H.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7HL,A06,3.7872,STEEL HEATHER,,,,DELTA APPAREL,11.07,027362134143,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7H.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7HXL,A07,4.2096,STEEL HEATHER,,,,DELTA APPAREL,11.07,027362134174,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7H.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7H2X,A08,4.4288,STEEL HEATHER,,,,DELTA APPAREL,12.64,027362134181,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7H.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7H3X,A11,8.7152,STEEL HEATHER,,,,DELTA APPAREL,12.64,027362134198,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7H.png,,,,,,
Interlock 1/4 Zip,Delta Platinum Adult Interlock Jersey 1/4 Zip Pullover,Delta Apparel,P916J,P916J,P916JH7NS,A04,3.4096,CHARCOAL HEATHER,,,,DELTA APPAREL,11.07,027362134228,P916J - Delta Apparel - Interlock 1/4 Zip,https://www.deltaapparel.com/prodimg/hires/p916jH7N.png,,,,,,
